Category,SKU,ProductName,Location,Bin,BatchSerialNumber,ExpiryDate,Discount,StockValue,OnHand,VolumeOnHand,Available,OnOrder,InTransit,Allocated,Status,Unit,Family,StockLocator,Brand,PriceTier1,PriceTier2,PriceTier3,NextDeliveryDate,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10
"Raw materials - HotBot","TRA-SMD-0008","P-MOSFET transistor, gate/source/drain","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"DMG2301L","","","","","","","DMG2301L-13","SOT-23","https://www.diodes.com/assets/Datasheets/DMG2301L.pdf"
"Raw materials - HotBot","TRA-SMD-0009","P-MOSFET transistor, gate/source/drain","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"DMG2305UX","","","","","","","DMG2305UX-13","SOT-23","https://www.diodes.com/assets/Datasheets/DMG2305UX.pdf"
"Raw materials - HotBot","TRA-SMD-0004","P-MOSFET transistor, gate/source/drain","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"DMP3099L","","","","","","","DMP3099L","",""
"Raw materials - HotBot","TRA-SMD-0004","P-MOSFET transistor, gate/source/drain","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,2021/10/04,"DMP3099L","","","","","","","DMP3099L","",""
"Raw materials - HotBot","TRA-SMD-0009","P-MOSFET transistor, gate/source/drain","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"DMG2305UX","","","","","","","DMG2305UX-13","SOT-23","https://www.diodes.com/assets/Datasheets/DMG2305UX.pdf"
"Raw materials - HotBot","TRA-SMD-0008","P-MOSFET transistor, gate/source/drain","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"DMG2301L","","","","","","","DMG2301L-13","SOT-23","https://www.diodes.com/assets/Datasheets/DMG2301L.pdf"
"Raw materials - HotBot","FUS-SMD-0003","Polyfuse resetable fuse in 0603. 250mA trip current","Barracuda (assemblies)","","",,"",13331.6800,12404.0000,0.0000,12404.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"PTC_250mA_0603","","","","","","","0ZCM0010FF2G","Fuse_0603_1608Metric","https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-0zcm-series.pdf"
"Raw materials - HotBot","FUS-SMD-0003","Polyfuse resetable fuse in 0603. 250mA trip current","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"PTC_250mA_0603","","","","","","","0ZCM0010FF2G","Fuse_0603_1608Metric","https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-0zcm-series.pdf"
"Raw materials - HotBot","FUS-SMD-0003","Polyfuse resetable fuse in 0603. 250mA trip current","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"PTC_250mA_0603","","","","","","","0ZCM0010FF2G","Fuse_0603_1608Metric","https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-0zcm-series.pdf"
"Raw materials - HotBot","FUS-SMD-0004","Polyfuse resetable fuse in 1206. 1A trip current","Barracuda (assemblies)","","",,"",15657.4040,21486.0000,0.0000,21486.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"PTC_1A_1206","","","","","","","SMD1206B050TF/15","Fuse_1206_3216Metric","https://www.yageo.com/upload/media/product/productsearch/datasheet/cpc/pptc/SMD1206_1.pdf"
"Raw materials - HotBot","FUS-SMD-0004","Polyfuse resetable fuse in 1206. 1A trip current","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"PTC_1A_1206","","","","","","","SMD1206B050TF/15","Fuse_1206_3216Metric","https://www.yageo.com/upload/media/product/productsearch/datasheet/cpc/pptc/SMD1206_1.pdf"
"Raw materials - HotBot","FUS-SMD-0004","Polyfuse resetable fuse in 1206. 1A trip current","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"PTC_1A_1206","","","","","","","SMD1206B050TF/15","Fuse_1206_3216Metric","https://www.yageo.com/upload/media/product/productsearch/datasheet/cpc/pptc/SMD1206_1.pdf"
"HotBot ","RAD-POWER-25-150","Power extension cable - 2.5mm2, 1.5m","Alta Du Toit Centre","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","RAD-POWER-25-150","Power extension cable - 2.5mm2, 1.5m","Cords","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","RAD-POWER-25-150","Power extension cable - 2.5mm2, 1.5m","Installer van stock","Home Assist - GP - Nivroc","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","RAD-POWER-25-150","Power extension cable - 2.5mm2, 1.5m","JJ Harnessing","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","RAD-POWER-25-150","Power extension cable - 2.5mm2, 1.5m","Plentify Office - Oude Molen","","",,"",177633.3491,4688.0000,0.0000,4688.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","RAD-POWER-25-150","Power extension cable - 2.5mm2, 1.5m","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","RAD-POWER-25-150","Power extension cable - 2.5mm2, 1.5m","Wirecon","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","RAD-POWER-25-100","Power extension cable - 2.5mm2, 1m","FY21 - pre-VAT registration","Finished Products FY21","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","RAD-POWER-25-100","Power extension cable - 2.5mm2, 1m","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials","LAB-PB-0001","PowerBot Labels","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"PowerBot  ","RAD-PB-01","PowerBot with optical pick up","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","SEN-PCB-FLOW-211","Pulse flow probe PCB v2.1.1","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","SEN-PCB-FLOW-220","Pulse flow probe PCB v2.2.0","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","SEN-PCB-FLOW-220","Pulse flow probe PCB v2.2.0","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","SEN-PCB-FLOW-220","Pulse flow probe PCB v2.2.0","Wirecon","","",,"",20571.3021,3040.0000,0.0000,3040.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","SEN-PRB-0001","Pulse flow probe plastic housing v1","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","SEN-PRB-0001","Pulse flow probe plastic housing v1","Wirecon","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","CON-SMD-0013","Push-push nano (4FF) simcard holder with detection switch","Barracuda (assemblies)","","",,"",60132.0000,12000.0000,0.0000,12000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"GCT_8060","","","","","","","SIM8066-6-1-14-01-A","GCT_SIM8066","https://gct.co/files/drawings/sim8066.pdf?v=ef046c37-b01a-429d-b0a3-6f1160d8bfb9"
"Raw materials - HotBot","CON-SMD-0013","Push-push nano (4FF) simcard holder with detection switch","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"GCT_8060","","","","","","","SIM8066-6-1-14-01-A","GCT_SIM8066","https://gct.co/files/drawings/sim8066.pdf?v=ef046c37-b01a-429d-b0a3-6f1160d8bfb9"
"Raw materials - HotBot","CON-SMD-0013","Push-push nano (4FF) simcard holder with detection switch","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"GCT_8060","","","","","","","SIM8066-6-1-14-01-A","GCT_SIM8066","https://gct.co/files/drawings/sim8066.pdf?v=ef046c37-b01a-429d-b0a3-6f1160d8bfb9"
"Raw materials - Solarbot","IC-SWC-0001","Quad 20V analog SPST 1:1 switch, TSSOP-14","Barracuda (assemblies)","","",,"",18900.0000,6000.0000,0.0000,6000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - Solarbot","IC-SWC-0001","Quad 20V analog SPST 1:1 switch, TSSOP-14","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","ANT-WRE-0001","Quad Band GSM Antenna (BY-GSM-09)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","ANT-WRE-0001","Quad Band GSM Antenna (BY-GSM-09)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","LED-0603-0001","Red 0603 LED","Barracuda (assemblies)","","",,"",3440.3200,33004.0000,0.0000,33004.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"ACTIVE","","","20mA","2.2V","","","","",""
"Raw materials - HotBot","LED-0603-0001","Red 0603 LED","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"ACTIVE","","","20mA","2.2V","","","","",""
"Raw materials - HotBot","LED-0603-0001","Red 0603 LED","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"ACTIVE","","","20mA","2.2V","","","","",""
"Raw materials - sensors","WRE-SHR-0002","Red heat shrink 7mm (2 to 1 shrink ratio)","Macrowatt","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0002","Red heat shrink 7mm (2 to 1 shrink ratio)","Plentify Office - Oude Molen","","",,"",303.7840,26.0000,0.0000,26.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0002","Red heat shrink 7mm (2 to 1 shrink ratio)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0002","Red heat shrink 7mm (2 to 1 shrink ratio)","THD Africa","","",,"",14838.6944,1270.0000,0.0000,1270.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0002","Red heat shrink 7mm (2 to 1 shrink ratio)","Wirecon","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0004","RES 10K OHM 1% 1/10W 0603","Barracuda (assemblies)","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"10k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0004","RES 10K OHM 1% 1/10W 0603","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"10k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0004","RES 10K OHM 1% 1/10W 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"10k","","","","","","","","",""
"Raw materials - HotBot","RES-2512-0003","Resistor 0.0005R R_2512_6332Metric 3W 1%","Barracuda (assemblies)","","",,"",20898.5766,4573.0000,0.0000,4573.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"0.0005R","","0.01","","","","3W","CSRL3-0R0005F8","",""
"Raw materials - HotBot","RES-2512-0003","Resistor 0.0005R R_2512_6332Metric 3W 1%","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"0.0005R","","0.01","","","","3W","CSRL3-0R0005F8","",""
"Raw materials - HotBot","RES-2512-0003","Resistor 0.0005R R_2512_6332Metric 3W 1%","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"0.0005R","","0.01","","","","3W","CSRL3-0R0005F8","",""
"Raw materials - HotBot","RES-0402-0001","Resistor 0R 0402","Barracuda (assemblies)","","",,"",747.3430,54985.0000,0.0000,54985.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"0R","","","","","","","","",""
"Raw materials - HotBot","RES-0402-0001","Resistor 0R 0402","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"0R","","","","","","","","",""
"Raw materials - HotBot","RES-0402-0001","Resistor 0R 0402","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"0R","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0015","Resistor 1.15k 0603","Plentify Office - Oude Molen","","",,"",84.5280,4696.0000,0.0000,4696.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1.15k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0015","Resistor 1.15k 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1.15k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0002","Resistor 100k 0603","Barracuda (assemblies)","","",,"",131.5234,4859.0000,0.0000,4859.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"100k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0002","Resistor 100k 0603","Plentify Office - Oude Molen","","",,"",27.0680,1000.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"100k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0002","Resistor 100k 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"100k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0003","Resistor 100R 0603","Barracuda (assemblies)","","",,"",125.7526,1442.0000,0.0000,1442.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"100R","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0003","Resistor 100R 0603","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"100R","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0003","Resistor 100R 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"100R","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0018","Resistor 10k 0603  1%","Barracuda (assemblies)","","",,"",224.5412,12420.0000,0.0000,12420.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"10k","","0.01","","","","","","",""
"Raw materials - HotBot","RES-0603-0018","Resistor 10k 0603  1%","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"10k","","0.01","","","","","","",""
"Raw materials - HotBot","RES-0603-0018","Resistor 10k 0603  1%","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"10k","","0.01","","","","","","",""
"Raw materials - HotBot","RES-0805-0003","Resistor 120k 0805  0.5%","Barracuda (assemblies)","","",,"",1299.1477,1602.0000,0.0000,1602.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"120k","","0.005","","","","","ERJ-PB6D1203V","",""
"Raw materials - HotBot","RES-0805-0003","Resistor 120k 0805  0.5%","Plentify Office - Oude Molen","","",,"",73.5000,150.0000,0.0000,150.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"120k","","0.005","","","","","ERJ-PB6D1203V","",""
"Raw materials - HotBot","RES-0805-0003","Resistor 120k 0805  0.5%","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"120k","","0.005","","","","","ERJ-PB6D1203V","",""
"Raw materials - HotBot","RES-0603-0030","Resistor 120R 0603","Barracuda (assemblies)","","",,"",110.5690,1268.0000,0.0000,1268.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"120R","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0030","Resistor 120R 0603","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"120R","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0030","Resistor 120R 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"120R","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0020","Resistor 14k 0603","Barracuda (assemblies)","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"14k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0020","Resistor 14k 0603","Plentify Office - Oude Molen","","",,"",92.4397,5075.0000,0.0000,5075.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"14k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0020","Resistor 14k 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"14k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0024","Resistor 150k 0603","Barracuda (assemblies)","","",,"",112.8736,4170.0000,0.0000,4170.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"150k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0024","Resistor 150k 0603","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"150k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0024","Resistor 150k 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"150k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0047","Resistor 180R 0603 0.1W 5%","Barracuda (assemblies)","","",,"",8.4445,301.0000,0.0000,301.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"180R","","5%","","","","","RC0603FR-07180RL","603",""
"Raw materials - HotBot","RES-0603-0047","Resistor 180R 0603 0.1W 5%","Plentify Office - Oude Molen","","",,"",138.1329,5100.0000,0.0000,5100.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"180R","","5%","","","","","RC0603FR-07180RL","603",""
"Raw materials - HotBot","RES-0603-0047","Resistor 180R 0603 0.1W 5%","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"180R","","5%","","","","","RC0603FR-07180RL","603",""
"Raw materials - HotBot","RES-THL-0009","Resistor 1K   0.25W 5%","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","0.05","","","","0.25W","CF14JT1K00CT-ND?","",""
"Raw materials - HotBot","RES-0603-0005","Resistor 1k 0603","Barracuda (assemblies)","","",,"",168.7455,9602.0000,0.0000,9602.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0005","Resistor 1k 0603","Plentify Office - Oude Molen","","",,"",1.5817,90.0000,0.0000,90.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0005","Resistor 1k 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1k","","","","","","","","",""
"Raw materials - HotBot","RES-0805-0004","Resistor 1k 0805  0.5%","Barracuda (assemblies)","","",,"",6518.9580,7894.0000,0.0000,7894.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1k","","0.005","","","","","ERJ-PB6D1001V","",""
"Raw materials - HotBot","RES-0805-0004","Resistor 1k 0805  0.5%","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1k","","0.005","","","","","ERJ-PB6D1001V","",""
"Raw materials - HotBot","RES-0805-0004","Resistor 1k 0805  0.5%","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1k","","0.005","","","","","ERJ-PB6D1001V","",""
"Raw materials - HotBot","RES-0603-0019","Resistor 1M 0603","Barracuda (assemblies)","","",,"",41.0351,1516.0000,0.0000,1516.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1M","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0019","Resistor 1M 0603","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1M","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0019","Resistor 1M 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1M","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0034","Resistor 20R 0603  5%","Barracuda (assemblies)","","",,"",157.8967,1770.0000,0.0000,1770.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"20R","","0.05","","","","","RMCF0603JT20R0","",""
"Raw materials - HotBot","RES-0603-0034","Resistor 20R 0603  5%","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"20R","","0.05","","","","","RMCF0603JT20R0","",""
"Raw materials - HotBot","RES-0603-0034","Resistor 20R 0603  5%","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"20R","","0.05","","","","","RMCF0603JT20R0","",""
"Raw materials - HotBot","RES-0603-0009","Resistor 2k 0603","Barracuda (assemblies)","","",,"",65.1077,2192.0000,0.0000,2192.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"2k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0009","Resistor 2k 0603","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"2k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0009","Resistor 2k 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"2k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0021","Resistor 2R4 0603 0.1W","Barracuda (assemblies)","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"2R4","","","","","","0.1W","","",""
"Raw materials - HotBot","RES-0603-0021","Resistor 2R4 0603 0.1W","Plentify Office - Oude Molen","","",,"",500.4270,5000.0000,0.0000,5000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"2R4","","","","","","0.1W","","",""
"Raw materials - HotBot","RES-0603-0021","Resistor 2R4 0603 0.1W","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"2R4","","","","","","0.1W","","",""
"Raw materials - HotBot","RES-0603-0014","Resistor 3.16k 0603","Plentify Office - Oude Molen","","",,"",84.3300,4685.0000,0.0000,4685.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"3.16k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0014","Resistor 3.16k 0603","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"3.16k","","","","","","","","",""
"Raw materials - HotBot","RES-0603-0013","Resistor 30k 0603","Barracuda (assemblies)","","",,"",36.4650,1232.0000,0.0000,1232.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"30k","","","","","","","","",""
